9210,公司代号3040,海南省,大数据实施工程师,SQL和NoSQL数据库、Log分析,20,8千- 
9211,公司代号18014,河南省,大数据架构师,Arcgispython空间科学数据处理数据库商业,51,面议-面议
9212,公司代号79257,河南省,Spark高级工程师,计算机、数学、统计学等专业本科及以上学历,65,3万-2万
9213,公司代号84367,澳门特别行政区,ETL数据仓库工程师,数据仓库,85,2.5万-7千
9214,公司代号24353,内蒙古自治区,ETL数据仓库工程师,Hadoop数据科学,45,面议-面议
9215,公司代号36476,海南省,爬虫工程师,Python,55,2万-3万
9216,公司代号56986,河南省,可视化工程师,场进行投资并盈,44,7千-2.5万
9217,公司代号2913,四川省,数据分析师,熟练使用MySQL、Excel,3,3万-2万
9218,公司代号57659,辽宁省,数据开发工程师,ScalaSpark数据分析BIHive工作职责,68,3万-2万
9219,公司代号13928,江苏省,数据分析师,"熟悉主流的云计算、大数据产品（hadoop、spark、storm, flink, beam等）",61,4千-9千
9220,公司代号10742,浙江省,ETL数据仓库工程师,数据仓库,39,nan-5千
9221,公司代号15258,上海市,数据开发工程师,场进行投资并盈,41,7千-2.5万
9222,公司代号65098,台湾省,大数据架构师,如R，Jupyter?Notebook,5,1.5万-3.5万
9223,公司代号40646,广西壮族自治区,大数据算法工程师,熟悉使用python进行数据处理分析相关工作,79,3千-1万
9224,公司代号12478,山西省,爬虫工程师,SparkSpark数据分析BIHive工作职责,17,面议-面议
9225,公司代号92366,天津市,数据运维工程师,java,70,3万-2万
9226,公司代号27828,江苏省,爬虫工程师,数学,6,9千-4千
9227,公司代号48263,内蒙古自治区,爬虫工程师,C语言、Java、.Net、PHP等,22,1.5万-3.5万
9228,公司代号64184,湖北省,可视化工程师,Scala熟悉使用python进行数据处理分析相关工作,56,1万-3千
9229,公司代号5053,辽宁省,爬虫工程师,Storm,40,面议-面议
9230,公司代号45688,海南省,Spark高级工程师,计算机、数学、统计学等专业本科及以上学历,9,3万-2万
9231,公司代号97345,浙江省,大数据实施工程师,场进行投资并盈,67,5千-nan
9232,公司代号14981,澳门特别行政区,数据运维工程师,年龄18-30岁,10,8千- 
9233,公司代号99818,吉林省,大数据实施工程师,Linux,99,nan-5千
9234,公司代号34654,广西壮族自治区,爬虫工程师,数据仓库,94,2.5万-7千
9235,公司代号34908,河南省,爬虫工程师,精通MATLAB、Python、R中至少一门编程语言,65,4千-9千
9236,公司代号18602,香港特别行政区,大数据架构师,Hbase,76,9千-4千
9237,公司代号70540,湖南省,数据运维工程师,SQL和NoSQL数据库、Log分析,46,3万-2万
9238,公司代号29867,云南省,爬虫工程师,flume,5,6千-6千
9239,公司代号28507,吉林省,大数据算法工程师,其中隐含的变化和问,11,3万-2万
9240,公司代号98631,云南省,爬虫工程师,年龄18-30岁,73,5千-nan
9241,公司代号64504,吉林省,ETL数据仓库工程师,熟练使用MySQL、Excel,22, -8千
9242,公司代号95855,山东省,大数据架构师,场进行投资并盈,70,3千-1万
9243,公司代号8069,内蒙古自治区,大数据算法工程师,熟悉Unix/Linux操作系统,71,面议-面议
9244,公司代号5891,西藏自治区,数据开发工程师,c++,67,8千- 
9245,公司代号47828,台湾省,爬虫工程师,sqool数据科学,99,3千-1万
9246,公司代号30153,澳门特别行政区,数据分析师,熟悉Mysql/DB2等常用数据库，熟练使用SQL,22,2万-3万
9247,公司代号76862,陕西省,数据运维工程师,SparkSpark数据分析BIHive工作职责,43,面议-面议
9248,公司代号22244,内蒙古自治区,可视化工程师,Kafks统计学等专业本科及以上学历,97,2万-3万
9249,公司代号59746,河南省,大数据架构师,Storm,63,4千-9千
9250,公司代号61917,浙江省,大数据实施工程师,java工程师岗位（2）C++工程师岗位（3）大数据工程师岗位,25,3万-2万
9251,公司代号77215,山东省,大数据算法工程师,五险一金（养老、医疗、事业、生育、工伤）、餐补、通讯补贴等,14,nan-5千
9252,公司代号82302,新疆维吾尔自治区,Spark高级工程师,flume,24,9千-4千
9253,公司代号19051,重庆市,数据开发工程师,计算机、数学、统计学等专业本科及以上学历,47,8千- 
9254,公司代号52705,台湾省,可视化工程师,Spark数据分析BIHive工作职责,42,3.5万-1.5万
9255,公司代号96644,辽宁省,数据分析师,c++,94,面议-面议
9256,公司代号11858,上海市,可视化工程师,理解大数据、Hadoop、RDBMS、数据仓库/数据集成、数据工程、数据科学（认知）和软件开发等方面知识,72,4千-9千
9257,公司代号42737,海南省,Spark高级工程师,数据仓库,17,2万-3万
9258,公司代号6364,江西省,大数据算法工程师,ETL,14,3.5万-1.5万
9259,公司代号69410,云南省,大数据实施工程师,数据仓库,70,3.5万-1.5万
9260,公司代号58600,江苏省,数据运维工程师,熟悉Unix/Linux操作系统,17,面议-面议
9261,公司代号33094,江西省,数据分析师,理解大数据、Hadoop、RDBMS、数据仓库/数据集成、数据工程、数据科学（认知）和软件开发等方面知识,89,3千-1万
9262,公司代号58116,河北省,可视化工程师,Scala熟悉使用python进行数据处理分析相关工作,62,9千-4千
9263,公司代号2724,辽宁省,数据分析师,pandas、spss统计学等专业本科及以上学历，hive，spark-sql,53,2.5万-7千
9264,公司代号59514,上海市,数据运维工程师,Scala熟悉使用python进行数据处理分析相关工作,57,1万-3千
9265,公司代号20803,河南省,数据运维工程师,Hadoop数据科学,96,3千-1万
9266,公司代号17617,重庆市,数据分析师,Spark数据分析BIHive工作职责,28, -8千
9267,公司代号70771,内蒙古自治区,Spark高级工程师,java,25,2万-3万
9268,公司代号61918,贵州省,大数据实施工程师,Storm,99,2万-3万
9269,公司代号26808,河北省,数据分析师,java工程师岗位（2）C++工程师岗位（3）大数据工程师岗位,82,面议-面议
9270,公司代号22811,四川省,Spark高级工程师,C语言、Java、.Net、PHP等,62,nan-5千
9271,公司代号10379,四川省,大数据实施工程师,C语言、Java、.Net、PHP等,3,1.5万-3.5万
9272,公司代号30003,湖北省,ETL数据仓库工程师,计算机、数学、统计学等专业本科及以上学历,84,1万-3千
9273,公司代号79298,内蒙古自治区,数据运维工程师,flume,7,7千-2.5万
9274,公司代号43663,香港特别行政区,爬虫工程师,其中隐含的变化和问,47,2万-3万
9275,公司代号77157,上海市,数据开发工程师,Hive,39,6千-6千
9276,公司代号3837,西藏自治区,Spark高级工程师,Linux,67,6千-6千
9277,公司代号5179,广东省,大数据架构师,Python,79,9千-4千
9278,公司代号35956,湖北省,数据运维工程师,flume,57,3千-1万
9279,公司代号59159,江西省,可视化工程师,如R，Jupyter?Notebook,15,3.5万-1.5万
9280,公司代号20460,天津市,数据分析师,熟悉Unix/Linux操作系统,61,6千-6千
9281,公司代号89578,青海省,爬虫工程师,享受公司超高,64,3千-1万
9282,公司代号76701,重庆市,爬虫工程师,Kafks,69, -8千
9283,公司代号45956,澳门特别行政区,数据开发工程师,Linux,52,7千-2.5万
9284,公司代号61537,吉林省,爬虫工程师,Hbase数据科学,76,8千- 
9285,公司代号12995,澳门特别行政区,大数据算法工程师,Linux,66,4千-9千
9286,公司代号29715,山西省,数据分析师,如R，Jupyter?Notebook,75,1.5万-3.5万
9287,公司代号6428,山东省,大数据实施工程师,如R，Jupyter?Notebook,69,1.5万-3.5万
9288,公司代号44890,新疆维吾尔自治区,Spark高级工程师,熟悉Unix/Linux操作系统,80,2万-3万
9289,公司代号72011,湖南省,Spark高级工程师,五险一金（养老、医疗、事业、生育、工伤）、餐补、通讯补贴等,10,4千-9千
9290,公司代号94357,宁夏回族自治区,大数据算法工程师,熟练使用SPSS、SAS等相关数据分析软件,29,9千-4千
9291,公司代号83356,山西省,Spark高级工程师,Linux,37, -8千
9292,公司代号31454,陕西省,数据分析师,ETL,70,7千-2.5万
9293,公司代号22125,江苏省,Spark高级工程师,Storm,84,4千-9千
9294,公司代号14030,广东省,爬虫工程师,Python统计学等专业本科及以上学历,88,3千-1万
9295,公司代号95093,宁夏回族自治区,大数据算法工程师,计算机科学、数学、统计学等相关专业,82,6千-6千
9296,公司代号78076,云南省,大数据实施工程师,Kafks,41,2.5万-7千
9297,公司代号74890,湖北省,爬虫工程师,pandas、spss统计学等专业本科及以上学历，hive，spark-sql,28,面议-面议
9298,公司代号83079,辽宁省,数据运维工程师,Linux,46,7千-2.5万
9299,公司代号81779,海南省,ETL数据仓库工程师,数学,79,3万-2万
9300,公司代号92374,上海市,数据开发工程师,Hbase,56,2.5万-7千
9301,公司代号83729,安徽省,大数据算法工程师,Kafks,25,7千-2.5万
9302,公司代号25073,吉林省,ETL数据仓库工程师,Hadoop熟悉使用python进行数据处理分析相关工作,96,5千-nan
9303,公司代号88907,上海市,大数据实施工程师,熟悉Unix/Linux操作系统,57,3千-1万
9304,公司代号1511,辽宁省,可视化工程师,Arcgispython空间科学数据处理数据库商业,60,1万-3千
9305,公司代号56754,江苏省,大数据实施工程师,java,46,nan-5千
9306,公司代号27163,西藏自治区,ETL数据仓库工程师,熟练使用SPSS、SAS等相关数据分析软件,56,面议-面议
9307,公司代号65466,河北省,大数据实施工程师,大专及以上学历，计算机（网络),14,3万-2万
9308,公司代号87635,台湾省,大数据实施工程师,Spark数据分析BIHive工作职责,19,9千-4千
9309,公司代号63814,湖南省,数据开发工程师,C语言、Java、.Net、PHP等,60,2万-3万
9310,公司代号20405,辽宁省,大数据算法工程师,熟悉Unix/Linux操作系统,77,3万-2万
9311,公司代号69368,甘肃省,大数据实施工程师,Hadoop数据科学,84,3.5万-1.5万
9312,公司代号97732,云南省,数据运维工程师,Spark熟悉使用python进行数据处理分析相关工作,8,3万-2万
9313,公司代号52327,湖南省,大数据实施工程师,数学,75,7千-2.5万
9314,公司代号83844,甘肃省,大数据算法工程师,Storm,100,2万-3万
9315,公司代号48700,澳门特别行政区,可视化工程师,其中隐含的变化和问,32,2万-3万
9316,公司代号41791,广西壮族自治区,大数据实施工程师,Python统计学等专业本科及以上学历,59,nan-5千
9317,公司代号40620,浙江省,大数据架构师,Hbase数据科学,94,7千-2.5万
9318,公司代号82780,台湾省,大数据算法工程师,熟悉Unix/Linux操作系统,61, -8千
9319,公司代号67793,福建省,大数据架构师,SparkSpark数据分析BIHive工作职责,64, -8千
9320,公司代号84728,内蒙古自治区,大数据架构师,SparkSpark数据分析BIHive工作职责,92,2.5万-7千
9321,公司代号80029,重庆市,爬虫工程师,熟悉Unix/Linux操作系统,93,8千- 
9322,公司代号70846,内蒙古自治区,ETL数据仓库工程师,flume统计学等专业本科及以上学历,28,3千-1万
9323,公司代号34376,天津市,数据运维工程师,其中隐含的变化和问,75, -8千
9324,公司代号71695,宁夏回族自治区,数据开发工程师,熟悉Unix/Linux操作系统,7,面议-面议
9325,公司代号28261,贵州省,大数据架构师,pandas、spss统计学等专业本科及以上学历，hive，spark-sql,44,1万-3千
9326,公司代号76945,台湾省,ETL数据仓库工程师,Java数据库本次招聘包括,89,5千-nan
9327,公司代号73091,新疆维吾尔自治区,大数据算法工程师,使用过Hadoop、spark等分布式框架,87,1万-3千
9328,公司代号17218,新疆维吾尔自治区,数据开发工程师,Hbase,12,3千-1万
9329,公司代号85587,江西省,爬虫工程师,熟悉Unix/Linux操作系统,36,1万-3千
9330,公司代号51020,河南省,数据运维工程师,Kafks统计学等专业本科及以上学历,40,8千- 
9331,公司代号1238,青海省,数据运维工程师,数学,51,3万-2万
9332,公司代号40431,海南省,Spark高级工程师,Scala熟悉使用python进行数据处理分析相关工作,43,6千-6千
9333,公司代号13178,香港特别行政区,大数据算法工程师,Linux,25,9千-4千
9334,公司代号49469,新疆维吾尔自治区,Spark高级工程师,Spark数据分析BIHive工作职责,82,4千-9千
9335,公司代号67847,青海省,爬虫工程师,flume,10,2万-3万
9336,公司代号9209,江苏省,数据开发工程师,"熟悉主流的云计算、大数据产品（hadoop、spark、storm, flink, beam等）",5,3万-2万
9337,公司代号54993,天津市,大数据实施工程师,其中隐含的变化和问,19,1万-3千
9338,公司代号90402,河南省,大数据实施工程师,java工程师岗位（2）C++工程师岗位（3）大数据工程师岗位,87,6千-6千
9339,公司代号71728,青海省,数据运维工程师,Scala熟悉使用python进行数据处理分析相关工作,57,1.5万-3.5万
9340,公司代号83625,河北省,爬虫工程师,Hive,47,3万-2万
9341,公司代号90382,吉林省,大数据实施工程师,如R，Jupyter?Notebook,39,9千-4千
9342,公司代号73837,湖北省,数据运维工程师,Hive,52,2万-3万
9343,公司代号98857,辽宁省,爬虫工程师,java工程师岗位（2）C++工程师岗位（3）大数据工程师岗位,4,3万-2万
9344,公司代号89457,香港特别行政区,ETL数据仓库工程师,c++,53,1万-3千
9345,公司代号65568,湖南省,ETL数据仓库工程师,深度学习、AI、大数据分析熟悉java/Scala/Python开发,90,2万-3万
9346,公司代号19676,湖南省,数据运维工程师,Hadoop熟悉使用python进行数据处理分析相关工作,30, -8千
9347,公司代号40378,新疆维吾尔自治区,数据开发工程师,flume,58,1.5万-3.5万
9348,公司代号9070,江苏省,数据分析师,如R，Jupyter?Notebook,48, -8千
9349,公司代号41558,云南省,大数据算法工程师,Spark熟悉使用python进行数据处理分析相关工作,12,3.5万-1.5万
9350,公司代号17422,福建省,爬虫工程师,熟悉Unix/Linux操作系统,41,9千-4千
9351,公司代号2651,广西壮族自治区,大数据实施工程师,熟悉Hadoop/Spark/Storm/Hive或HANA等大数据技术,7, -8千
9352,公司代号72020,云南省,大数据实施工程师,pandas、spss统计学等专业本科及以上学历，hive，spark-sql,1,2.5万-7千
9353,公司代号12639,湖南省,可视化工程师,java工程师岗位（2）C++工程师岗位（3）大数据工程师岗位,58,2.5万-7千
9354,公司代号36222,台湾省,爬虫工程师,计算机、数学、统计学等专业本科及以上学历,11,3千-1万
9355,公司代号99758,台湾省,爬虫工程师,c++,84,面议-面议
9356,公司代号73532,吉林省,ETL数据仓库工程师,sqool数据科学,61,3千-1万
9357,公司代号69901,香港特别行政区,ETL数据仓库工程师,熟练使用SPSS、SAS等相关数据分析软件,7,面议-面议
9358,公司代号34181,云南省,数据分析师,其中隐含的变化和问,84, -8千
9359,公司代号1203,安徽省,数据分析师,java工程师岗位（2）C++工程师岗位（3）大数据工程师岗位,58,5千-nan
9360,公司代号19147,山东省,大数据架构师,pandas、spss统计学等专业本科及以上学历，hive，spark-sql,98,9千-4千
9361,公司代号65818,海南省,数据运维工程师,c++,89,2.5万-7千
9362,公司代号67517,青海省,大数据实施工程师,c++,76,2.5万-7千
9363,公司代号72182,吉林省,Spark高级工程师,ScalaSpark数据分析BIHive工作职责,5,1.5万-3.5万
9364,公司代号9458,青海省,大数据算法工程师,ETL,61,3.5万-1.5万
9365,公司代号44724,甘肃省,大数据实施工程师,flume统计学等专业本科及以上学历,86,7千-2.5万
9366,公司代号67330,新疆维吾尔自治区,Spark高级工程师,SQL和NoSQL数据库、Log分析,53,5千-nan
9367,公司代号14806,吉林省,大数据实施工程师,Hbase,7,2.5万-7千
9368,公司代号4369,四川省,可视化工程师,五险一金（养老、医疗、事业、生育、工伤）、餐补、通讯补贴等,49,9千-4千
9369,公司代号39892,陕西省,数据分析师,Hbase数据科学,96,3千-1万
9370,公司代号51161,宁夏回族自治区,大数据架构师,计算机科学、数学、统计学等相关专业,83,9千-4千
9371,公司代号41312,新疆维吾尔自治区,Spark高级工程师,Scala熟悉使用python进行数据处理分析相关工作,71,面议-面议
9372,公司代号71900,西藏自治区,ETL数据仓库工程师,C语言、Java、.Net、PHP等,90,9千-4千
9373,公司代号98995,宁夏回族自治区,数据开发工程师,配合产品经理进行产品版本规划与需求整理,65,nan-5千
9374,公司代号3878,西藏自治区,大数据实施工程师,Java数据库本次招聘包括,12,9千-4千
9375,公司代号63203,内蒙古自治区,可视化工程师,Linux,44,7千-2.5万
9376,公司代号2046,贵州省,爬虫工程师,Hadoop熟悉使用python进行数据处理分析相关工作,90,4千-9千
9377,公司代号58646,北京市,数据运维工程师,flink,7,9千-4千
9378,公司代号58593,宁夏回族自治区,大数据架构师,Python,18, -8千
9379,公司代号59391,安徽省,数据分析师,Python,18,8千- 
9380,公司代号52455,辽宁省,数据开发工程师,ETL,4,9千-4千
9381,公司代号5400,天津市,Spark高级工程师,五险一金（养老、医疗、事业、生育、工伤）、餐补、通讯补贴等,19,5千-nan
9382,公司代号81777,吉林省,可视化工程师,出每天的投资计划,62,3千-1万
9383,公司代号68426,陕西省,大数据算法工程师,可操作spss，origin，surfer，matlab等数据分析软件者优先,82,2万-3万
9384,公司代号47666,湖南省,数据运维工程师,Java数据库本次招聘包括,67,3.5万-1.5万
9385,公司代号36630,浙江省,大数据架构师,Linux,26,3.5万-1.5万
9386,公司代号35707,云南省,ETL数据仓库工程师,pandas、spss统计学等专业本科及以上学历，hive，spark-sql,99,nan-5千
9387,公司代号51074,广东省,数据开发工程师,数学,38, -8千
9388,公司代号51065,广东省,数据分析师,ETL,89,9千-4千
9389,公司代号92667,福建省,数据开发工程师,年龄18-30岁,66,3千-1万
9390,公司代号11033,北京市,数据运维工程师,Hive,59,1万-3千
9391,公司代号73229,广西壮族自治区,大数据算法工程师,年龄18-30岁,26,4千-9千
9392,公司代号65823,香港特别行政区,ETL数据仓库工程师,Linux,91,6千-6千
9393,公司代号29328,内蒙古自治区,大数据架构师,java工程师岗位（2）C++工程师岗位（3）大数据工程师岗位,93,5千-nan
9394,公司代号80312,陕西省,可视化工程师,数据仓库,15,8千- 
9395,公司代号80195,吉林省,数据分析师,大专及以上学历，计算机（网络),75,6千-6千
9396,公司代号47915,贵州省,Spark高级工程师,Hadoop熟悉使用python进行数据处理分析相关工作,11,3万-2万
9397,公司代号35576,西藏自治区,数据运维工程师,Kafks统计学等专业本科及以上学历,21,5千-nan
9398,公司代号8922,北京市,数据开发工程师,Hadoop数据科学,56,3万-2万
9399,公司代号63368,福建省,大数据实施工程师,Python,10,3万-2万
9400,公司代号60527,浙江省,爬虫工程师,flume统计学等专业本科及以上学历,16,nan-5千
9401,公司代号86694,云南省,数据运维工程师,java,83,2万-3万
9402,公司代号158,贵州省,ETL数据仓库工程师,Kafks统计学等专业本科及以上学历,59,1.5万-3.5万
9403,公司代号44632,湖南省,ETL数据仓库工程师,熟悉使用python进行数据处理分析相关工作,77,nan-5千
9404,公司代号61758,天津市,爬虫工程师,如R，Jupyter?Notebook,30,nan-5千
9405,公司代号85923,重庆市,Spark高级工程师,数学,67,nan-5千
9406,公司代号16815,北京市,大数据实施工程师,8000-12000元/月、本科以上：15000-20000元/月【岗位方向】,23,1万-3千
9407,公司代号40541,河北省,数据开发工程师,SQL和NoSQL数据库、Log分析,100,2.5万-7千
9408,公司代号89428,辽宁省,数据开发工程师,Storm,74,3万-2万
9409,公司代号76423,重庆市,可视化工程师,flink,97,7千-2.5万
9410,公司代号70015,台湾省,数据运维工程师,Hive,17,3.5万-1.5万
9411,公司代号5646,西藏自治区,爬虫工程师,Java数据库本次招聘包括,55,nan-5千
9412,公司代号48467,澳门特别行政区,大数据架构师,ETL,41,3万-2万
9413,公司代号47893,山东省,Spark高级工程师,数据仓库,93,面议-面议
9414,公司代号22389,甘肃省,ETL数据仓库工程师,大专及以上学历，计算机（网络),89,3千-1万
9415,公司代号59942,香港特别行政区,爬虫工程师,flume,65, -8千
9416,公司代号61834,西藏自治区,数据运维工程师,熟悉Linux环境、SQL和NoSQL数据库、Log分析,38,1.5万-3.5万
9417,公司代号15420,山东省,数据分析师,配合产品经理进行产品版本规划与需求整理,82,7千-2.5万
9418,公司代号40788,吉林省,Spark高级工程师,Linux,71,5千-nan
9419,公司代号84719,湖北省,数据分析师,Storm,61,nan-5千
9420,公司代号23757,贵州省,数据开发工程师,c++,86,4千-9千
9421,公司代号85913,甘肃省,数据分析师,Spark数据分析BIHive工作职责,14,3万-2万
9422,公司代号81008,陕西省,数据开发工程师,熟悉Hadoop/Spark/Storm/Hive或HANA等大数据技术,46, -8千
9423,公司代号81333,湖南省,数据运维工程师,8000-12000元/月、本科以上：15000-20000元/月【岗位方向】,61, -8千
9424,公司代号16146,香港特别行政区,可视化工程师,Hbase,36,4千-9千
9425,公司代号51946,上海市,数据开发工程师,如R，Jupyter?Notebook,10,1万-3千
9426,公司代号37061,山东省,ETL数据仓库工程师,出每天的投资计划,49,7千-2.5万
9427,公司代号44197,甘肃省,大数据算法工程师,享受公司超高,72,9千-4千
9428,公司代号42762,安徽省,数据分析师,深度学习、AI、大数据分析熟悉java/Scala/Python开发,75,8千- 
9429,公司代号61410,辽宁省,数据运维工程师,Hive,58,面议-面议
9430,公司代号98875,湖北省,大数据架构师,出每天的投资计划,91,1万-3千
9431,公司代号82331,北京市,大数据实施工程师,Python,96,3万-2万
9432,公司代号13040,广东省,大数据架构师,Java数据库本次招聘包括,68,4千-9千
9433,公司代号47805,安徽省,大数据架构师,ScalaSpark数据分析BIHive工作职责,4,5千-nan
9434,公司代号16237,内蒙古自治区,ETL数据仓库工程师,Linux,45,3万-2万
9435,公司代号97657,贵州省,Spark高级工程师,数据仓库,89,6千-6千
9436,公司代号37009,福建省,数据运维工程师,Scala熟悉使用python进行数据处理分析相关工作,31,8千- 
9437,公司代号98425,陕西省,ETL数据仓库工程师,五险一金（养老、医疗、事业、生育、工伤）、餐补、通讯补贴等,40,2.5万-7千
9438,公司代号69003,西藏自治区,大数据算法工程师,场进行投资并盈,87,1.5万-3.5万
9439,公司代号4442,辽宁省,可视化工程师,熟悉使用python进行数据处理分析相关工作,23,1.5万-3.5万
9440,公司代号6098,澳门特别行政区,大数据实施工程师,ScalaSpark数据分析BIHive工作职责,26,7千-2.5万
9441,公司代号99912,宁夏回族自治区,ETL数据仓库工程师,flume统计学等专业本科及以上学历,23,3万-2万
9442,公司代号13867,新疆维吾尔自治区,ETL数据仓库工程师,pandas、spss统计学等专业本科及以上学历，hive，spark-sql,50,4千-9千
9443,公司代号31518,新疆维吾尔自治区,大数据算法工程师,sqool数据科学,15,6千-6千
9444,公司代号85774,吉林省,ETL数据仓库工程师,Scala熟悉使用python进行数据处理分析相关工作,5,8千- 
9445,公司代号1281,香港特别行政区,爬虫工程师,熟练使用MySQL、Excel,48,6千-6千
9446,公司代号64544,安徽省,数据运维工程师,Linux,76,8千- 
9447,公司代号49901,湖北省,ETL数据仓库工程师,出每天的投资计划,47,nan-5千
9448,公司代号82312,湖北省,爬虫工程师,Hadoop数据科学,49,nan-5千
9449,公司代号64553,台湾省,大数据实施工程师,Java数据库本次招聘包括,56,3千-1万
9450,公司代号90199,贵州省,Spark高级工程师,SparkSpark数据分析BIHive工作职责,33,4千-9千
9451,公司代号64017,山东省,数据分析师,C语言、Java、.Net、PHP等,3,面议-面议
9452,公司代号61831,澳门特别行政区,大数据架构师,熟悉Unix/Linux操作系统,9,2.5万-7千
9453,公司代号52030,河北省,大数据架构师,熟练使用MySQL、Excel,30,6千-6千
9454,公司代号13236,天津市,数据运维工程师,pandas、spss统计学等专业本科及以上学历，hive，spark-sql,68,3万-2万
9455,公司代号25764,广西壮族自治区,大数据实施工程师,Python,50,3万-2万
9456,公司代号66966,河北省,可视化工程师,Java数据库本次招聘包括,79,5千-nan
9457,公司代号61884,新疆维吾尔自治区,大数据实施工程师,C语言、Java、.Net、PHP等,13,6千-6千
9458,公司代号75245,香港特别行政区,大数据实施工程师,flink,93,8千- 
9459,公司代号81505,内蒙古自治区,可视化工程师,Hive,16,3千-1万
9460,公司代号63531,福建省,Spark高级工程师,Java数据库本次招聘包括,67,8千- 
9461,公司代号92163,安徽省,大数据算法工程师,java统计学等专业本科及以上学历,21,9千-4千
9462,公司代号57200,海南省,大数据架构师,Kafks统计学等专业本科及以上学历,41,3万-2万
9463,公司代号88030,河北省,Spark高级工程师,熟悉Unix/Linux操作系统,27, -8千
9464,公司代号98637,上海市,大数据架构师,Linux,43,5千-nan
9465,公司代号79267,内蒙古自治区,数据开发工程师,flink,82,1万-3千
9466,公司代号89756,广西壮族自治区,ETL数据仓库工程师,计算机、数学、统计学等专业本科及以上学历,73,6千-6千
9467,公司代号30886,北京市,可视化工程师,java,87,2万-3万
9468,公司代号19065,吉林省,大数据实施工程师,Python统计学等专业本科及以上学历,43,4千-9千
9469,公司代号51561,陕西省,大数据架构师,c++,4,1.5万-3.5万
9470,公司代号75076,上海市,爬虫工程师,flink,74,3.5万-1.5万
9471,公司代号31684,福建省,可视化工程师,熟悉Hadoop/Spark/Storm/Hive或HANA等大数据技术,98,7千-2.5万
9472,公司代号15713,山东省,大数据实施工程师,SQL和NoSQL数据库、Log分析,5,8千- 
9473,公司代号19515,广东省,大数据架构师,Scala熟悉使用python进行数据处理分析相关工作,6,1万-3千
9474,公司代号24136,内蒙古自治区,可视化工程师,Scala熟悉使用python进行数据处理分析相关工作,48,4千-9千
9475,公司代号91442,广西壮族自治区,数据运维工程师,Hbase数据科学,40,2.5万-7千
9476,公司代号94570,山东省,数据分析师,Python,21,2万-3万
9477,公司代号72724,广西壮族自治区,大数据实施工程师,flink,63,2万-3万
9478,公司代号12996,江苏省,可视化工程师,SparkSpark数据分析BIHive工作职责,80,1.5万-3.5万
9479,公司代号34363,河北省,大数据架构师,Spark熟悉使用python进行数据处理分析相关工作,12,nan-5千
9480,公司代号70488,吉林省,ETL数据仓库工程师,flume统计学等专业本科及以上学历,6,nan-5千
9481,公司代号69958,江西省,大数据实施工程师,Kafks,87,1万-3千
9482,公司代号15335,福建省,爬虫工程师,java,98,1万-3千
9483,公司代号74305,辽宁省,数据开发工程师,sqool数据科学,36,1.5万-3.5万
9484,公司代号4017,河南省,数据开发工程师,熟悉Unix/Linux操作系统,70,5千-nan
9485,公司代号91564,北京市,ETL数据仓库工程师,Linux,83,面议-面议
9486,公司代号51310,天津市,大数据架构师,"熟悉主流的云计算、大数据产品（hadoop、spark、storm, flink, beam等）",82,6千-6千
9487,公司代号7916,吉林省,可视化工程师,java工程师岗位（2）C++工程师岗位（3）大数据工程师岗位,23,4千-9千
9488,公司代号57615,新疆维吾尔自治区,大数据实施工程师,Hive,17,4千-9千
9489,公司代号58549,湖北省,可视化工程师,java,32,7千-2.5万
9490,公司代号21543,海南省,可视化工程师,五险一金（养老、医疗、事业、生育、工伤）、餐补、通讯补贴等,69,2.5万-7千
9491,公司代号89122,台湾省,数据分析师,"熟悉主流的云计算、大数据产品（hadoop、spark、storm, flink, beam等）",34,3.5万-1.5万
9492,公司代号91102,湖南省,ETL数据仓库工程师,配合产品经理进行产品版本规划与需求整理,10,2.5万-7千
9493,公司代号48888,江西省,爬虫工程师,"熟悉主流的云计算、大数据产品（hadoop、spark、storm, flink, beam等）",100,8千- 
9494,公司代号66360,吉林省,爬虫工程师,java统计学等专业本科及以上学历,8,2万-3万
9495,公司代号49163,云南省,ETL数据仓库工程师,c++,21,nan-5千
9496,公司代号49788,澳门特别行政区,大数据实施工程师,数学,9,2.5万-7千
9497,公司代号78279,安徽省,数据开发工程师,c++,53,7千-2.5万
9498,公司代号95490,贵州省,大数据算法工程师,数据仓库,69,2.5万-7千
9499,公司代号66162,台湾省,大数据架构师,计算机、数学、统计学等专业本科及以上学历,12,5千-nan
9500,公司代号60851,甘肃省,可视化工程师,熟悉Unix/Linux操作系统,91,3千-1万
9501,公司代号85806,新疆维吾尔自治区,数据运维工程师,熟悉Hadoop/Spark/Storm/Hive或HANA等大数据技术,34,9千-4千
9502,公司代号19547,广东省,数据开发工程师,ETL,85,6千-6千
9503,公司代号41103,甘肃省,大数据实施工程师,"熟悉主流的云计算、大数据产品（hadoop、spark、storm, flink, beam等）",81,8千- 
9504,公司代号98840,宁夏回族自治区,Spark高级工程师,场进行投资并盈,49,3.5万-1.5万
9505,公司代号8439,天津市,ETL数据仓库工程师,Java数据库本次招聘包括,84,nan-5千
9506,公司代号29775,新疆维吾尔自治区,可视化工程师,熟悉Unix/Linux操作系统,75,9千-4千
9507,公司代号89709,海南省,大数据架构师,SparkSpark数据分析BIHive工作职责,11,4千-9千
9508,公司代号59913,浙江省,数据分析师,配合产品经理进行产品版本规划与需求整理,62,2.5万-7千
